RGI_ID,zmed,zmax,zmin,area,slope,lat,icecap,ID
RGI60-08.00286,915.0,1050.0,703.0,0.629,12.5,66.858,0,RGI60-08.00286
RGI60-08.00287,1215.0,1583.0,570.0,41.235,4.9,66.685,0,RGI60-08.00287
RGI60-08.00288,810.0,916.0,675.0,0.033,43.6,66.705,0,RGI60-08.00288
RGI60-08.00289,1263.0,1426.0,467.0,9.239,10.5,66.614,0,RGI60-08.00289
RGI60-08.00290,1116.0,1453.0,636.0,12.54,13.0,66.603,0,RGI60-08.00290
RGI60-08.00291,1136.0,1300.0,844.0,2.289,14.3,66.725,0,RGI60-08.00291
RGI60-08.00292,1099.0,1165.0,728.0,1.516,10.9,66.697,0,RGI60-08.00292
RGI60-08.00293,1027.0,1180.0,900.0,0.813,16.0,66.764,0,RGI60-08.00293
RGI60-08.00294,1039.0,1158.0,926.0,0.571,10.7,66.759,0,RGI60-08.00294
RGI60-08.00295,1060.0,1235.0,822.0,2.573,15.6,66.454,0,RGI60-08.00295
RGI60-08.00296,1037.0,1223.0,675.0,2.919,15.4,66.418,0,RGI60-08.00296
RGI60-08.00297,1028.0,1200.0,908.0,2.971,8.7,66.433,0,RGI60-08.00297
RGI60-08.00298,1672.0,1847.0,1483.0,9.936,5.7,60.566,0,RGI60-08.00298
RGI60-08.00299,1542.0,1695.0,1453.0,0.291,16.1,60.579,0,RGI60-08.00299
RGI60-08.00300,1672.0,1774.0,1480.0,1.824,7.2,60.535,0,RGI60-08.00300
RGI60-08.00301,1541.0,1637.0,1442.0,0.534,15.1,60.726,0,RGI60-08.00301
RGI60-08.00302,1252.0,1467.0,1060.0,0.188,34.0,68.871,0,RGI60-08.00302
RGI60-08.00303,1308.0,1445.0,1063.0,0.507,22.4,68.56,0,RGI60-08.00303
RGI60-08.00304,1087.0,1208.0,966.0,0.223,25.3,68.575,0,RGI60-08.00304
RGI60-08.00305,1159.0,1335.0,1093.0,0.254,19.3,68.723,0,RGI60-08.00305
RGI60-08.00306,1369.0,1430.0,1215.0,0.523,14.8,68.662,0,RGI60-08.00306
RGI60-08.00307,1106.0,1221.0,834.0,2.575,10.9,66.469,0,RGI60-08.00307
RGI60-08.00308,1006.0,1188.0,877.0,0.24,33.1,68.931,0,RGI60-08.00308
RGI60-08.00309,1038.0,1104.0,983.0,0.073,26.1,68.646,0,RGI60-08.00309
RGI60-08.00310,1287.0,1433.0,1147.0,0.57,17.6,68.83,0,RGI60-08.00310
RGI60-08.00311,1224.0,1257.0,1147.0,0.258,8.9,68.067,0,RGI60-08.00311
RGI60-08.00312,1774.0,2071.0,1436.0,5.21,13.7,61.573,0,RGI60-08.00312
RGI60-08.00313,1170.0,1291.0,920.0,0.921,24.0,66.56,0,RGI60-08.00313
RGI60-08.00314,1738.0,1940.0,1112.0,20.044,5.6,61.687,0,RGI60-08.00314
RGI60-08.00315,1199.0,1396.0,1128.0,0.139,22.1,61.802,0,RGI60-08.00315
RGI60-08.00316,1362.0,1619.0,1158.0,0.696,23.3,61.784,0,RGI60-08.00316
RGI60-08.00317,1605.0,1821.0,1343.0,0.528,25.7,61.742,0,RGI60-08.00317
RGI60-08.00318,1593.0,1787.0,1157.0,11.751,8.5,61.707,0,RGI60-08.00318
RGI60-08.00319,1742.0,1870.0,773.0,9.319,12.7,61.606,0,RGI60-08.00319
RGI60-08.00320,1474.0,1719.0,966.0,7.719,11.5,61.548,0,RGI60-08.00320
RGI60-08.00321,1509.0,1621.0,1141.0,3.371,13.8,61.5,0,RGI60-08.00321
RGI60-08.00322,1605.0,1822.0,1284.0,6.038,11.4,61.714,0,RGI60-08.00322
RGI60-08.00323,1667.0,1861.0,1088.0,6.555,11.4,61.634,0,RGI60-08.00323
RGI60-08.00324,1583.0,1712.0,1104.0,5.151,11.6,61.55,0,RGI60-08.00324
RGI60-08.00325,1196.0,1285.0,1003.0,2.835,8.7,66.486,0,RGI60-08.00325
RGI60-08.00326,1146.0,1188.0,1090.0,0.058,21.1,66.49,0,RGI60-08.00326
RGI60-08.00327,1605.0,1783.0,1462.0,1.089,16.1,61.631,0,RGI60-08.00327
RGI60-08.00328,1412.0,1561.0,1319.0,0.123,33.0,61.89,0,RGI60-08.00328
RGI60-08.00329,1672.0,1897.0,1440.0,1.53,14.5,61.781,0,RGI60-08.00329
RGI60-08.00330,1425.0,1561.0,1266.0,0.212,30.7,61.884,0,RGI60-08.00330
RGI60-08.00331,1576.0,1786.0,1374.0,3.571,14.0,61.862,0,RGI60-08.00331
RGI60-08.00332,1606.0,1739.0,1202.0,8.53,8.3,61.867,0,RGI60-08.00332
RGI60-08.00333,811.0,1109.0,549.0,2.632,17.2,69.785,0,RGI60-08.00333
RGI60-08.00334,1442.0,1522.0,1381.0,0.124,22.7,62.209,0,RGI60-08.00334
RGI60-08.00335,919.0,1694.0,532.0,5.108,17.1,69.491,0,RGI60-08.00335
RGI60-08.00336,1080.0,1155.0,1025.0,0.084,13.3,61.753,0,RGI60-08.00336
RGI60-08.00337,1254.0,1351.0,1181.0,0.042,31.2,61.612,0,RGI60-08.00337
RGI60-08.00338,1601.0,1664.0,1576.0,0.125,9.7,61.51,0,RGI60-08.00338
RGI60-08.00339,1728.0,1874.0,1581.0,0.112,30.4,62.198,0,RGI60-08.00339
RGI60-08.00340,1128.0,1242.0,913.0,1.253,15.5,66.441,0,RGI60-08.00340
RGI60-08.00341,1076.0,1120.0,1009.0,0.071,15.5,65.545,0,RGI60-08.00341
RGI60-08.00342,1860.0,2030.0,1753.0,0.59,16.0,61.609,0,RGI60-08.00342
RGI60-08.00343,1636.0,1712.0,1542.0,0.129,25.0,62.112,0,RGI60-08.00343
RGI60-08.00344,935.0,1062.0,885.0,0.197,12.8,66.493,0,RGI60-08.00344
RGI60-08.00345,1472.0,1510.0,1422.0,0.112,17.4,60.629,0,RGI60-08.00345
RGI60-08.00346,1636.0,1768.0,1421.0,0.34,25.7,62.594,0,RGI60-08.00346
RGI60-08.00347,1738.0,1881.0,1578.0,0.234,28.8,61.466,0,RGI60-08.00347
RGI60-08.00348,1344.0,1408.0,1288.0,0.102,28.2,61.405,0,RGI60-08.00348
RGI60-08.00349,1424.0,1495.0,1324.0,0.086,18.4,59.773,0,RGI60-08.00349
RGI60-08.00350,1491.0,1664.0,1112.0,1.497,19.4,61.58,0,RGI60-08.00350
RGI60-08.00351,1490.0,1525.0,1467.0,0.143,6.8,60.675,0,RGI60-08.00351
RGI60-08.00352,1944.0,2094.0,1814.0,0.629,15.5,61.523,0,RGI60-08.00352
RGI60-08.00353,816.0,1049.0,735.0,0.352,22.3,68.523,0,RGI60-08.00353
RGI60-08.00354,900.0,915.0,842.0,0.102,9.4,66.654,0,RGI60-08.00354
RGI60-08.00355,1002.0,1047.0,957.0,0.315,9.8,66.408,0,RGI60-08.00355
RGI60-08.00356,1103.0,1201.0,1011.0,0.332,17.6,66.542,0,RGI60-08.00356
RGI60-08.00357,1420.0,1456.0,1372.0,0.059,16.6,59.841,0,RGI60-08.00357
RGI60-08.00358,1792.0,1946.0,1674.0,0.229,26.5,61.608,0,RGI60-08.00358
RGI60-08.00359,1432.0,1509.0,1425.0,0.154,9.2,62.522,0,RGI60-08.00359
RGI60-08.00360,1495.0,1573.0,1367.0,0.192,23.0,59.765,0,RGI60-08.00360
RGI60-08.00361,1185.0,1247.0,1108.0,0.092,23.7,67.299,0,RGI60-08.00361
RGI60-08.00362,1648.0,1675.0,1592.0,0.134,8.8,60.632,0,RGI60-08.00362
RGI60-08.00363,743.0,847.0,650.0,0.111,27.3,69.677,0,RGI60-08.00363
RGI60-08.00364,957.0,1096.0,748.0,0.347,27.6,69.536,0,RGI60-08.00364
RGI60-08.00365,1166.0,1353.0,917.0,0.686,22.7,66.891,0,RGI60-08.00365
RGI60-08.00366,1784.0,1874.0,1678.0,0.18,17.4,61.41,0,RGI60-08.00366
RGI60-08.00367,1251.0,1276.0,1221.0,0.055,13.9,62.714,0,RGI60-08.00367
RGI60-08.00368,1549.0,1601.0,1466.0,1.764,5.4,61.601,0,RGI60-08.00368
RGI60-08.00369,1401.0,1460.0,1340.0,0.051,19.9,59.804,0,RGI60-08.00369
RGI60-08.00370,1520.0,1547.0,1500.0,0.012,20.1,62.552,0,RGI60-08.00370
RGI60-08.00371,987.0,1021.0,944.0,0.042,13.0,66.737,0,RGI60-08.00371
RGI60-08.00372,1163.0,1416.0,912.0,0.637,15.1,68.137,0,RGI60-08.00372
RGI60-08.00373,1250.0,1313.0,1165.0,0.066,32.6,69.111,0,RGI60-08.00373
RGI60-08.00374,1550.0,1694.0,1457.0,0.279,15.4,61.425,0,RGI60-08.00374
RGI60-08.00375,1238.0,1502.0,1179.0,0.354,19.2,61.503,0,RGI60-08.00375
RGI60-08.00376,1642.0,1680.0,1566.0,0.126,16.3,60.547,0,RGI60-08.00376
RGI60-08.00377,1256.0,1291.0,1218.0,0.071,10.6,65.263,0,RGI60-08.00377
RGI60-08.00378,1578.0,1632.0,1535.0,0.07,16.3,62.248,0,RGI60-08.00378
RGI60-08.00379,1482.0,1524.0,1428.0,0.059,14.4,61.304,0,RGI60-08.00379
RGI60-08.00380,1001.0,1065.0,869.0,0.199,12.8,67.364,0,RGI60-08.00380
RGI60-08.00381,1894.0,2039.0,1767.0,0.107,33.8,61.613,0,RGI60-08.00381
RGI60-08.00382,1826.0,1927.0,1730.0,0.135,26.7,61.755,0,RGI60-08.00382
RGI60-08.00383,1331.0,1403.0,1284.0,0.083,26.8,61.614,0,RGI60-08.00383
RGI60-08.00384,1005.0,1084.0,905.0,0.072,33.9,69.383,0,RGI60-08.00384
RGI60-08.00385,1098.0,1262.0,1018.0,0.2,21.6,68.271,0,RGI60-08.00385
RGI60-08.00386,1837.0,1880.0,1542.0,3.029,7.1,62.098,0,RGI60-08.00386
RGI60-08.00387,762.0,939.0,689.0,0.149,32.9,69.623,0,RGI60-08.00387
RGI60-08.00388,1221.0,1357.0,1114.0,0.025,39.9,69.53,0,RGI60-08.00388
RGI60-08.00389,1140.0,1164.0,1137.0,0.069,4.8,66.734,0,RGI60-08.00389
RGI60-08.00390,1194.0,1225.0,1178.0,0.035,13.8,66.854,0,RGI60-08.00390
RGI60-08.00391,1819.0,1835.0,1752.0,0.502,5.4,60.569,0,RGI60-08.00391
RGI60-08.00392,1555.0,1639.0,1494.0,0.189,19.0,61.764,0,RGI60-08.00392
RGI60-08.00393,1192.0,1234.0,1082.0,0.112,23.6,67.631,0,RGI60-08.00393
RGI60-08.00394,819.0,908.0,772.0,0.078,28.1,69.72,0,RGI60-08.00394
RGI60-08.00395,1223.0,1302.0,1212.0,0.148,12.2,61.388,0,RGI60-08.00395
RGI60-08.00396,1412.0,1519.0,1309.0,0.151,26.8,61.31,0,RGI60-08.00396
RGI60-08.00397,1379.0,1422.0,1281.0,0.103,16.2,60.654,0,RGI60-08.00397
RGI60-08.00398,1515.0,1627.0,1135.0,2.808,13.3,61.495,0,RGI60-08.00398
RGI60-08.00399,1804.0,2075.0,1621.0,1.066,16.0,61.395,0,RGI60-08.00399
RGI60-08.00400,1417.0,1452.0,1375.0,0.064,15.0,62.119,0,RGI60-08.00400
RGI60-08.00401,1501.0,1593.0,1434.0,0.067,21.2,61.96,0,RGI60-08.00401
RGI60-08.00402,1452.0,1524.0,1386.0,0.064,27.4,61.951,0,RGI60-08.00402
RGI60-08.00403,1141.0,1177.0,1121.0,0.054,10.8,69.645,0,RGI60-08.00403
RGI60-08.00404,1265.0,1315.0,1204.0,0.114,20.5,66.997,0,RGI60-08.00404
RGI60-08.00405,1800.0,1948.0,1646.0,0.572,17.2,61.804,0,RGI60-08.00405
RGI60-08.00406,1462.0,1508.0,1434.0,0.147,7.4,61.423,0,RGI60-08.00406
RGI60-08.00407,785.0,902.0,726.0,0.112,34.6,69.4,0,RGI60-08.00407
RGI60-08.00408,1862.0,2023.0,1763.0,0.209,30.0,61.693,0,RGI60-08.00408
RGI60-08.00409,829.0,975.0,731.0,0.232,24.1,69.842,0,RGI60-08.00409
RGI60-08.00410,1446.0,1517.0,1407.0,0.015,38.7,62.254,0,RGI60-08.00410
RGI60-08.00411,1570.0,1641.0,1509.0,0.092,17.3,62.187,0,RGI60-08.00411
RGI60-08.00412,1313.0,1357.0,1248.0,0.037,26.1,61.658,0,RGI60-08.00412
RGI60-08.00413,1015.0,1118.0,946.0,0.263,15.7,68.637,0,RGI60-08.00413
RGI60-08.00414,1227.0,1377.0,1095.0,0.307,27.0,68.945,0,RGI60-08.00414
RGI60-08.00415,1196.0,1296.0,1043.0,1.048,10.3,66.763,0,RGI60-08.00415
RGI60-08.00416,1391.0,1658.0,1224.0,2.573,11.5,68.131,0,RGI60-08.00416
RGI60-08.00417,1183.0,1331.0,1120.0,0.27,14.3,66.885,0,RGI60-08.00417
RGI60-08.00418,1688.0,2009.0,1509.0,2.669,11.9,61.736,0,RGI60-08.00418
RGI60-08.00419,1211.0,1420.0,1026.0,1.651,11.5,61.648,0,RGI60-08.00419
RGI60-08.00420,1261.0,1336.0,1164.0,0.106,18.8,67.985,0,RGI60-08.00420
RGI60-08.00421,1366.0,1455.0,1278.0,0.103,20.1,62.176,0,RGI60-08.00421
RGI60-08.00422,1841.0,1885.0,1787.0,0.132,12.1,61.789,0,RGI60-08.00422
RGI60-08.00423,1779.0,1942.0,1653.0,1.601,14.4,61.779,0,RGI60-08.00423
RGI60-08.00424,1360.0,1590.0,1222.0,1.59,15.3,68.289,0,RGI60-08.00424
RGI60-08.00425,1446.0,1554.0,1382.0,0.302,19.8,60.047,0,RGI60-08.00425
RGI60-08.00426,910.0,1089.0,776.0,0.481,16.5,66.991,0,RGI60-08.00426
RGI60-08.00427,1334.0,1476.0,1029.0,2.243,7.9,61.796,0,RGI60-08.00427
RGI60-08.00428,946.0,1070.0,856.0,0.079,21.4,61.727,0,RGI60-08.00428
RGI60-08.00429,1284.0,1376.0,1203.0,0.094,31.6,62.213,0,RGI60-08.00429
RGI60-08.00430,1123.0,1561.0,877.0,1.327,23.8,66.601,0,RGI60-08.00430
RGI60-08.00431,1450.0,1534.0,1381.0,0.44,18.9,60.373,0,RGI60-08.00431
RGI60-08.00432,1694.0,1789.0,1445.0,2.141,10.7,61.78,0,RGI60-08.00432
RGI60-08.00433,1388.0,1435.0,1284.0,0.536,9.5,68.095,0,RGI60-08.00433
RGI60-08.00434,1560.0,1920.0,648.0,47.472,5.9,61.646,0,RGI60-08.00434
RGI60-08.00435,1478.0,1593.0,1205.0,4.447,6.1,60.097,0,RGI60-08.00435
RGI60-08.00436,1262.0,1297.0,1196.0,0.27,5.6,66.656,0,RGI60-08.00436
RGI60-08.00437,1524.0,1652.0,1389.0,0.914,16.1,60.227,0,RGI60-08.00437
RGI60-08.00438,1447.0,1555.0,1372.0,0.124,27.8,61.786,0,RGI60-08.00438
RGI60-08.00439,1293.0,1447.0,1104.0,0.453,21.5,68.256,0,RGI60-08.00439
RGI60-08.00440,1578.0,1726.0,1069.0,3.383,15.4,61.714,0,RGI60-08.00440
RGI60-08.00441,1172.0,1364.0,1001.0,0.568,15.9,62.229,0,RGI60-08.00441
RGI60-08.00442,1246.0,1425.0,1112.0,0.52,21.4,66.454,0,RGI60-08.00442
RGI60-08.00443,1384.0,1466.0,1280.0,0.307,16.1,68.095,0,RGI60-08.00443
RGI60-08.00444,1072.0,1238.0,845.0,1.575,10.8,66.465,0,RGI60-08.00444
RGI60-08.00445,1387.0,1492.0,1285.0,0.785,9.6,67.265,0,RGI60-08.00445
RGI60-08.00446,841.0,1199.0,559.0,4.141,13.8,69.688,0,RGI60-08.00446
RGI60-08.00447,1096.0,1163.0,790.0,0.622,11.2,65.407,0,RGI60-08.00447
RGI60-08.00448,1166.0,1402.0,983.0,0.403,25.7,65.936,0,RGI60-08.00448
RGI60-08.00449,1904.0,2256.0,1530.0,2.799,12.3,61.556,0,RGI60-08.00449
RGI60-08.00450,921.0,1124.0,678.0,2.23,13.2,69.452,0,RGI60-08.00450
RGI60-08.00451,1691.0,1736.0,1652.0,0.115,17.1,62.361,0,RGI60-08.00451
RGI60-08.00452,1330.0,1781.0,1013.0,3.596,19.9,65.978,0,RGI60-08.00452
RGI60-08.00453,978.0,1279.0,853.0,0.599,28.1,69.536,0,RGI60-08.00453
RGI60-08.00454,1324.0,1389.0,1174.0,0.113,25.5,65.34,0,RGI60-08.00454
RGI60-08.00455,979.0,1678.0,671.0,6.337,17.9,69.53,0,RGI60-08.00455
RGI60-08.00456,1159.0,1315.0,985.0,0.832,18.1,65.963,0,RGI60-08.00456
RGI60-08.00457,943.0,1039.0,881.0,0.103,21.1,66.538,0,RGI60-08.00457
RGI60-08.00458,1660.0,1740.0,1333.0,2.514,10.8,61.636,0,RGI60-08.00458
RGI60-08.00459,1203.0,1242.0,1171.0,0.086,10.9,68.266,0,RGI60-08.00459
RGI60-08.00460,1417.0,1446.0,1346.0,0.382,6.8,68.264,0,RGI60-08.00460
RGI60-08.00461,1278.0,1370.0,1117.0,0.539,12.7,68.317,0,RGI60-08.00461
RGI60-08.00462,1292.0,1359.0,1212.0,0.1,15.4,68.273,0,RGI60-08.00462
RGI60-08.00463,1342.0,1458.0,1204.0,0.938,10.8,68.282,0,RGI60-08.00463
RGI60-08.00464,1215.0,1293.0,1195.0,0.088,11.3,68.25,0,RGI60-08.00464
RGI60-08.00465,1122.0,1236.0,1077.0,0.063,21.3,68.295,0,RGI60-08.00465
RGI60-08.00466,1307.0,1389.0,1204.0,0.478,21.9,68.341,0,RGI60-08.00466
RGI60-08.00467,1346.0,1401.0,1246.0,0.199,13.9,68.291,0,RGI60-08.00467
RGI60-08.00468,1240.0,1275.0,1205.0,0.132,13.7,68.309,0,RGI60-08.00468
RGI60-08.00469,1184.0,1235.0,1151.0,0.14,11.9,68.3,0,RGI60-08.00469
RGI60-08.00470,1243.0,1298.0,1218.0,0.099,11.5,68.277,0,RGI60-08.00470
RGI60-08.00471,1309.0,1350.0,1261.0,0.15,13.2,68.33,0,RGI60-08.00471
RGI60-08.00472,1305.0,1388.0,1206.0,0.352,9.7,68.326,0,RGI60-08.00472
RGI60-08.00473,1588.0,1648.0,1417.0,0.107,21.8,61.458,0,RGI60-08.00473
RGI60-08.00474,1514.0,1673.0,1414.0,0.963,8.5,61.46,0,RGI60-08.00474
RGI60-08.00475,1503.0,1580.0,1395.0,0.488,12.6,61.488,0,RGI60-08.00475
RGI60-08.00476,1324.0,1551.0,1129.0,3.492,9.8,61.467,0,RGI60-08.00476
RGI60-08.00477,1381.0,1649.0,1160.0,0.98,23.3,61.491,0,RGI60-08.00477
RGI60-08.00478,1626.0,1674.0,1578.0,0.12,8.7,61.454,0,RGI60-08.00478
RGI60-08.00479,1556.0,1655.0,1375.0,0.428,20.0,61.456,0,RGI60-08.00479
RGI60-08.00480,1423.0,1531.0,1244.0,0.501,17.0,61.494,0,RGI60-08.00480
RGI60-08.00481,1496.0,1520.0,1408.0,0.123,9.2,61.466,0,RGI60-08.00481
RGI60-08.00482,1518.0,1675.0,1400.0,0.662,9.9,61.452,0,RGI60-08.00482
RGI60-08.00483,1492.0,1653.0,1292.0,1.975,8.9,61.454,0,RGI60-08.00483
RGI60-08.00484,1507.0,1604.0,1440.0,0.259,15.9,61.486,0,RGI60-08.00484
RGI60-08.00485,1380.0,1535.0,1212.0,0.859,15.3,61.457,0,RGI60-08.00485
RGI60-08.00486,1815.0,1844.0,1765.0,0.13,9.7,61.79,0,RGI60-08.00486
RGI60-08.00487,1336.0,1464.0,1181.0,0.122,37.4,61.826,0,RGI60-08.00487
RGI60-08.00488,1660.0,1690.0,1541.0,0.124,19.6,61.817,0,RGI60-08.00488
RGI60-08.00489,1781.0,1785.0,1742.0,0.102,5.2,61.771,0,RGI60-08.00489
RGI60-08.00490,1705.0,1785.0,1435.0,0.296,24.3,61.772,0,RGI60-08.00490
RGI60-08.00491,1516.0,1549.0,1481.0,0.049,17.0,61.814,0,RGI60-08.00491
RGI60-08.00492,1587.0,1838.0,1259.0,1.261,18.5,61.761,0,RGI60-08.00492
RGI60-08.00493,1460.0,1539.0,1340.0,0.05,35.4,61.823,0,RGI60-08.00493
RGI60-08.00494,1769.0,1799.0,1659.0,0.068,24.4,61.748,0,RGI60-08.00494
RGI60-08.00495,1501.0,1583.0,1380.0,0.119,25.7,61.813,0,RGI60-08.00495
RGI60-08.00496,1685.0,1816.0,1538.0,0.463,20.8,61.75,0,RGI60-08.00496
RGI60-08.00497,1597.0,1781.0,1386.0,1.219,11.6,61.8,0,RGI60-08.00497
RGI60-08.00498,1488.0,1610.0,1372.0,0.201,30.5,61.821,0,RGI60-08.00498
RGI60-08.00499,1697.0,1846.0,1226.0,2.331,13.9,61.791,0,RGI60-08.00499
RGI60-08.00500,1482.0,1697.0,1249.0,0.313,31.8,61.801,0,RGI60-08.00500
RGI60-08.00501,1630.0,1842.0,1192.0,2.385,12.8,61.798,0,RGI60-08.00501
RGI60-08.00502,1611.0,1784.0,1231.0,2.053,16.5,61.771,0,RGI60-08.00502
RGI60-08.00503,1547.0,1598.0,1449.0,0.096,23.5,62.044,0,RGI60-08.00503
RGI60-08.00504,1488.0,1517.0,1445.0,0.036,19.8,62.054,0,RGI60-08.00504
RGI60-08.00505,1268.0,1313.0,1221.0,0.077,21.8,62.0,0,RGI60-08.00505
RGI60-08.00506,1585.0,1636.0,1512.0,0.176,17.2,62.069,0,RGI60-08.00506
RGI60-08.00507,1446.0,1609.0,1294.0,0.443,22.9,61.962,0,RGI60-08.00507
RGI60-08.00508,1330.0,1400.0,1230.0,0.102,20.7,62.038,0,RGI60-08.00508
RGI60-08.00509,1543.0,1560.0,1525.0,0.046,7.2,62.062,0,RGI60-08.00509
RGI60-08.00510,1613.0,1628.0,1540.0,0.062,14.5,62.071,0,RGI60-08.00510
RGI60-08.00511,1539.0,1691.0,1397.0,0.396,21.2,62.03,0,RGI60-08.00511
RGI60-08.00512,1385.0,1465.0,1321.0,0.063,33.8,61.972,0,RGI60-08.00512
RGI60-08.00513,1528.0,1665.0,1448.0,0.129,26.8,61.959,0,RGI60-08.00513
RGI60-08.00514,1449.0,1581.0,1344.0,0.456,16.9,61.943,0,RGI60-08.00514
RGI60-08.00515,1523.0,1689.0,1409.0,0.45,27.7,62.013,0,RGI60-08.00515
RGI60-08.00516,1478.0,1563.0,1417.0,0.118,24.0,61.961,0,RGI60-08.00516
RGI60-08.00517,1588.0,1599.0,1554.0,0.034,15.3,61.963,0,RGI60-08.00517
RGI60-08.00518,1524.0,1612.0,1400.0,0.171,18.8,62.022,0,RGI60-08.00518
RGI60-08.00519,1548.0,1611.0,1474.0,0.316,11.1,62.003,0,RGI60-08.00519
RGI60-08.00520,1375.0,1481.0,1235.0,0.231,26.2,61.988,0,RGI60-08.00520
RGI60-08.00521,1539.0,1640.0,1328.0,0.878,18.9,62.014,0,RGI60-08.00521
RGI60-08.00522,1556.0,1752.0,1340.0,0.568,19.8,62.006,0,RGI60-08.00522
RGI60-08.00523,1589.0,1686.0,1512.0,0.066,33.5,61.995,0,RGI60-08.00523
RGI60-08.00524,1583.0,1679.0,1471.0,0.084,27.4,62.012,0,RGI60-08.00524
RGI60-08.00525,1350.0,1422.0,1276.0,0.064,28.4,62.022,0,RGI60-08.00525
RGI60-08.00526,1497.0,1545.0,1403.0,0.193,17.2,62.059,0,RGI60-08.00526
RGI60-08.00527,1497.0,1663.0,1367.0,0.163,24.1,61.946,0,RGI60-08.00527
RGI60-08.00528,1543.0,1564.0,1514.0,0.054,11.2,61.954,0,RGI60-08.00528
RGI60-08.00529,1409.0,1622.0,1331.0,0.101,29.7,62.01,0,RGI60-08.00529
RGI60-08.00530,1596.0,1732.0,1490.0,0.211,25.7,61.992,0,RGI60-08.00530
RGI60-08.00531,1364.0,1422.0,1304.0,0.146,10.5,62.015,0,RGI60-08.00531
RGI60-08.00532,1545.0,1696.0,1324.0,0.229,25.5,61.996,0,RGI60-08.00532
RGI60-08.00533,1568.0,1640.0,1475.0,0.457,10.1,62.013,0,RGI60-08.00533
RGI60-08.00534,1283.0,1348.0,1215.0,0.028,36.2,61.983,0,RGI60-08.00534
RGI60-08.00535,1582.0,1714.0,1427.0,0.445,20.0,61.942,0,RGI60-08.00535
RGI60-08.00536,1495.0,1599.0,1405.0,0.388,15.5,61.97,0,RGI60-08.00536
RGI60-08.00537,1427.0,1545.0,1310.0,0.129,22.9,61.98,0,RGI60-08.00537
RGI60-08.00538,1540.0,1825.0,1047.0,1.727,23.1,62.0,0,RGI60-08.00538
RGI60-08.00539,1501.0,1584.0,1410.0,0.172,20.7,62.016,0,RGI60-08.00539
RGI60-08.00540,1519.0,1611.0,1347.0,0.425,16.7,62.019,0,RGI60-08.00540
RGI60-08.00541,1511.0,1619.0,1412.0,0.141,26.1,62.047,0,RGI60-08.00541
RGI60-08.00542,1503.0,1728.0,1178.0,0.958,24.1,61.96,0,RGI60-08.00542
RGI60-08.00543,1468.0,1575.0,1327.0,0.565,22.9,62.0,0,RGI60-08.00543
RGI60-08.00544,1580.0,1700.0,1381.0,0.357,25.0,61.951,0,RGI60-08.00544
RGI60-08.00545,1536.0,1650.0,1439.0,0.063,38.3,61.954,0,RGI60-08.00545
RGI60-08.00546,1493.0,1590.0,1392.0,0.233,20.5,62.016,0,RGI60-08.00546
RGI60-08.00547,1550.0,1585.0,1512.0,0.116,11.4,61.969,0,RGI60-08.00547
RGI60-08.00548,1455.0,1665.0,1298.0,0.852,17.9,61.997,0,RGI60-08.00548
RGI60-08.00549,1470.0,1638.0,1266.0,0.875,22.2,61.974,0,RGI60-08.00549
RGI60-08.00550,1532.0,1676.0,1235.0,0.599,20.9,62.05,0,RGI60-08.00550
RGI60-08.00551,1473.0,1620.0,1297.0,0.414,26.6,62.051,0,RGI60-08.00551
RGI60-08.00552,1416.0,1672.0,1305.0,1.074,13.3,62.041,0,RGI60-08.00552
RGI60-08.00553,1613.0,1658.0,1519.0,0.067,23.5,62.187,0,RGI60-08.00553
RGI60-08.00554,1861.0,1940.0,1761.0,1.407,6.7,62.091,0,RGI60-08.00554
RGI60-08.00555,1739.0,1812.0,1646.0,0.134,22.1,62.166,0,RGI60-08.00555
RGI60-08.00556,1427.0,1470.0,1354.0,0.064,21.6,62.191,0,RGI60-08.00556
RGI60-08.00557,1737.0,1788.0,1641.0,0.233,13.9,62.042,0,RGI60-08.00557
RGI60-08.00558,1766.0,1838.0,1695.0,0.319,12.9,62.182,0,RGI60-08.00558
RGI60-08.00559,1820.0,1863.0,1731.0,0.113,15.0,62.082,0,RGI60-08.00559
RGI60-08.00560,1879.0,1940.0,1791.0,0.976,6.2,62.097,0,RGI60-08.00560
RGI60-08.00561,1959.0,1980.0,1930.0,0.03,16.2,62.073,0,RGI60-08.00561
RGI60-08.00562,1677.0,1727.0,1611.0,0.171,17.7,62.145,0,RGI60-08.00562
RGI60-08.00563,1780.0,1861.0,1700.0,0.08,30.8,62.183,0,RGI60-08.00563
RGI60-08.00564,1870.0,1890.0,1829.0,0.253,7.0,62.073,0,RGI60-08.00564
RGI60-08.00565,1649.0,1780.0,1522.0,0.363,22.5,62.117,0,RGI60-08.00565
RGI60-08.00566,1565.0,1609.0,1511.0,0.085,21.0,62.134,0,RGI60-08.00566
RGI60-08.00567,1851.0,1913.0,1807.0,0.163,13.2,62.077,0,RGI60-08.00567
RGI60-08.00568,1811.0,1883.0,1605.0,1.088,13.9,62.106,0,RGI60-08.00568
RGI60-08.00569,1686.0,1733.0,1625.0,0.089,17.5,62.031,0,RGI60-08.00569
RGI60-08.00570,1757.0,1843.0,1711.0,0.15,15.0,62.12,0,RGI60-08.00570
RGI60-08.00571,1826.0,1891.0,1762.0,0.255,12.9,62.045,0,RGI60-08.00571
