rgi_id,period,PDD,area,icecap,lat,lon,prcp_01,prcp_02,prcp_03,prcp_04,prcp_05,prcp_06,prcp_07,prcp_08,prcp_09,prcp_10,prcp_11,prcp_12,rain,slope,snow,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,zmax,zmed,zmin,dmdtda,err_dmdtda,target_id
RGI60-08.00006,2000-2010,30.854400759840008,4.886,0.0,68.083,18.055,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.882701399999995,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,388.20910100000003,7.5,414.25139499999995,-1.5643706312179566,-6.538814138412475,-9.794370435714722,-11.521037601470947,-12.423629497528077,-10.582148097991944,-4.589185260772705,0.828962976694107,6.46525998210907,10.442666412353514,9.016370750427246,3.7685925374031073,1468.0,1399.0,1160.0,-0.8070999999999999,0.2707,10.0
RGI60-08.00006,2010-2020,31.71051194658279,4.886,0.0,68.083,18.055,65.0398865,57.86870330000001,70.4663187,51.71546539999999,50.4189485,63.2897341,53.0711649,50.1910239,76.4701575,84.6482841,79.7402457,55.51897279999999,342.038338,7.5,416.40055300000006,-1.6888150444030763,-6.166591905593872,-9.912148498535156,-13.265481685638429,-12.268073963165284,-10.129925941467286,-4.585851882934571,1.3289629588127136,6.2274821767807005,10.365999818801878,8.829704118728635,4.760814739227294,1468.0,1399.0,1160.0,-0.43130000000000007,0.2285,11.0
RGI60-08.00007,2000-2010,24.44284524383545,0.137,0.0,68.104,18.153,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.882701399999995,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,348.286851,10.2,454.17365200000006,-2.9323706312179567,-7.906814138412476,-11.162370435714722,-12.889037601470946,-13.791629497528074,-11.950148097991944,-5.957185260772706,-0.539037023305893,5.09725998210907,9.074666412353515,7.648370750427246,2.400592537403107,1215.0,1171.0,1138.0,-0.1623,0.3646,12.0
RGI60-08.00007,2010-2020,25.377941611003877,0.137,0.0,68.104,18.153,65.0398865,57.86870330000001,70.4663187,51.71546539999999,50.4189485,63.2897341,53.0711649,50.1910239,76.4701575,84.6482841,79.7402457,55.51897279999999,313.075025,10.2,445.363861,-3.056815044403076,-7.534591905593873,-11.280148498535157,-14.633481685638426,-13.636073963165282,-11.497925941467283,-5.95385188293457,-0.03903704118728633,4.8594821767807,8.997999818801881,7.461704118728638,3.392814739227295,1215.0,1171.0,1138.0,-0.1079,0.3308,13.0
RGI60-08.00008,2000-2010,26.859356334972382,0.531,0.0,68.145,18.166,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.882701399999995,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,370.309486,17.0,432.15101699999997,-2.3923706312179567,-7.366814138412477,-10.622370435714721,-12.349037601470949,-13.251629497528077,-11.410148097991943,-5.417185260772706,0.0009629766941071427,5.63725998210907,9.614666412353515,8.188370750427245,2.940592537403107,1403.0,1261.0,1153.0,-0.2347,0.3358,14.0
RGI60-08.00008,2010-2020,27.822134199905395,0.531,0.0,68.145,18.166,65.0398865,57.86870330000001,70.4663187,51.71546539999999,50.4189485,63.2897341,53.0711649,50.1910239,76.4701575,84.6482841,79.7402457,55.51897279999999,323.124913,17.0,435.31397699999997,-2.516815044403076,-6.9945919055938734,-10.740148498535156,-14.093481685638428,-13.096073963165285,-10.957925941467286,-5.413851882934571,0.5009629588127137,5.3994821767807,9.537999818801879,8.001704118728636,3.9328147392272945,1403.0,1261.0,1153.0,-0.127,0.3008,15.0
RGI60-08.00009,2000-2010,27.53820148487091,0.734,0.0,68.118,18.206,57.559752200000005,60.9279225,62.404898100000004,63.458472900000004,54.3514998,43.343466899999996,46.10471,65.1975178,70.8298241,87.8001254,86.5777784,82.2048298,369.323523,16.4,411.43728,-2.3228893604278564,-7.495109685897828,-10.741778358459474,-12.480666526794433,-13.272888835906983,-11.33955658340454,-5.3540010776519775,0.1726666364669801,5.906000915527343,9.777110973358154,8.262667385101318,3.007111147403717,1480.0,1394.0,1219.0,-0.565,0.3262,16.0
RGI60-08.00009,2010-2020,28.485157171344753,0.734,0.0,68.118,18.206,60.989206,55.470453,67.3898416,49.951715899999996,48.4495873,61.5487654,51.808195999999995,50.0152079,76.38685219999999,84.7623796,78.8357537,53.48122579999999,320.18303099999997,16.4,418.90615399999996,-2.456222638130188,-7.115109619140625,-10.858445152282716,-14.247332939147949,-13.10955513381958,-10.876223167419434,-5.340667852401734,0.6793333206176759,5.672667661666869,9.697110954284668,8.066000667572021,3.987111214160919,1480.0,1394.0,1219.0,-0.3424,0.2902,17.0
RGI60-08.00010,2000-2010,28.796400759840015,0.303,0.0,68.122,18.085,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.882701399999995,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,388.20910100000003,14.2,414.25139499999995,-1.9843706312179563,-6.9588141384124755,-10.214370435714722,-11.941037601470947,-12.843629497528076,-11.002148097991942,-5.009185260772705,0.4089629766941071,6.04525998210907,10.022666412353516,8.596370750427246,3.348592537403107,1423.0,1329.0,1254.0,-0.3701,0.3408,18.0
RGI60-08.00010,2010-2020,29.702719357681275,0.303,0.0,68.122,18.085,65.0398865,57.86870330000001,70.4663187,51.71546539999999,50.4189485,63.2897341,53.0711649,50.1910239,76.4701575,84.6482841,79.7402457,55.51897279999999,332.157836,14.2,426.281057,-2.108815044403076,-6.586591905593872,-10.332148498535156,-13.685481685638427,-12.688073963165282,-10.549925941467285,-5.00585188293457,0.9089629588127137,5.8074821767807006,9.94599981880188,8.409704118728637,4.340814739227295,1423.0,1329.0,1254.0,-0.1809,0.3071,19.0
RGI60-08.00011,2000-2010,33.40931185336113,0.374,0.0,68.105,18.099,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.882701399999995,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,412.776502,6.5,389.684004,-1.0543706312179566,-6.028814138412476,-9.284370435714722,-11.011037601470948,-11.913629497528076,-10.072148097991942,-4.0791852607727055,1.338962976694107,6.97525998210907,10.952666412353516,9.526370750427246,4.278592537403107,1532.0,1484.0,1434.0,-0.3274,0.3186,20.0
RGI60-08.00011,2010-2020,34.24907490491867,0.374,0.0,68.105,18.099,65.0398865,57.86870330000001,70.4663187,51.71546539999999,50.4189485,63.2897341,53.0711649,50.1910239,76.4701575,84.6482841,79.7402457,55.51897279999999,350.534455,6.5,407.90443500000003,-1.1788150444030763,-5.6565919055938725,-9.402148498535157,-12.755481685638427,-11.758073963165282,-9.619925941467285,-4.07585188293457,1.8389629588127137,6.7374821767807,10.875999818801882,9.339704118728639,5.270814739227295,1532.0,1484.0,1434.0,-0.3754,0.2903,21.0
RGI60-08.00012,2000-2010,34.434643573951725,0.135,0.0,68.567,18.446,69.7039413,68.0884978,71.0589658,73.48349979999999,65.1148111,47.921914,47.686939100000004,59.997553200000006,64.16904650000001,76.4846182,81.1696305,88.0136107,394.483613,19.7,418.409409,-0.6989635262489318,-5.249703374862671,-8.15489021873474,-9.81488858795166,-10.53785115814209,-8.958592477798462,-3.3126665744781496,1.76362965965271,7.116222843170166,11.148073657989503,9.5658510055542,4.428444346427917,1179.0,1120.0,1018.0,-0.9972,0.5105,22.0
RGI60-08.00012,2010-2020,35.289955106639866,0.135,0.0,68.567,18.446,75.14127069999999,63.075399000000004,79.3427588,57.691079,58.21268189999999,67.978179,53.3484635,46.190860799999996,71.2240483,74.8188369,74.3488422,56.5622792,333.456882,19.7,444.477826,-0.8256301555633545,-4.817481151580811,-8.166001430511475,-11.553777614593505,-10.21562887763977,-8.41303688621521,-3.2382220182418826,2.321407386302948,6.869556173324585,11.023629364013672,9.418073400497438,5.447333320617675,1179.0,1120.0,1018.0,0.0426,0.3853,23.0
RGI60-08.00013,2000-2010,46.64006602170467,1.048,0.0,68.545,18.332,82.31223539999999,76.75260060000001,79.5974324,81.57254809999999,73.6678267,51.5058762,50.385956199999995,60.566283999999996,64.965517,74.5905093,84.5203635,99.143975,478.088937,11.3,401.49220299999996,1.5231106395721434,-2.819110525131226,-5.72466844367981,-7.492444313049317,-8.207999647140504,-6.62688864517212,-0.9891115789413453,3.993111082434654,9.240889894485473,13.277555000305174,11.69644390296936,6.55422207069397,1263.0,1117.0,1037.0,-0.806,0.2942,24.0
RGI60-08.00013,2010-2020,47.55879927568435,1.048,0.0,68.545,18.332,88.955613,70.752238,88.3592003,63.64686449999999,65.58094700000001,73.0548974,56.8170888,46.403024800000004,71.9417197,73.3912629,77.6667455,63.026677500000005,449.23159699999997,11.3,390.364681,1.3964440460205076,-2.395777309417725,-5.738001573562622,-9.225777519226074,-7.901332986831666,-6.1002219085693365,-0.915778172492981,4.5397777552604675,8.997556554794311,13.154221641540527,11.549777233123779,7.577555310249328,1263.0,1117.0,1037.0,-0.3939,0.2669,25.0
RGI60-08.00014,2000-2010,53.400799846458426,0.563,0.0,67.775,16.813,87.57440460000001,90.5533121,96.2135519,91.8796682,83.3582702,61.305886799999996,54.479877099999996,68.8833197,70.5488465,82.1204646,82.8433128,113.0351454,557.7625810000001,22.4,425.03348100000005,2.7640001180171967,-1.7326662836074829,-4.956000429153443,-6.116000324249268,-7.089333492279053,-5.1793334064483645,0.3840000095367433,5.233999943971634,10.147332662582397,13.783999866485596,12.6840004863739,7.870666665077209,1452.0,1336.0,1162.0,-0.3811,0.3574,26.0
RGI60-08.00014,2010-2020,54.058999724864954,0.563,0.0,67.775,16.813,93.64979930000001,79.151496,99.40706370000001,67.8011303,70.86160217,88.78486960000001,65.7276699,51.3596309,75.80202890000001,81.4791071,77.0246037,66.317998,515.606207,22.4,401.76079,2.7340000631809236,-1.4526662645339965,-5.09600039100647,-7.876000457763672,-6.959333711624145,-4.669333415985108,0.20400003814697273,5.633999920129776,9.827332729339599,13.61399979019165,12.504000514984131,8.84066657447815,1452.0,1336.0,1162.0,0.0963,0.3296,27.0
